view_name	type	directory	schema
output_dist_wh	child	input	[id] bigint, [allocation_type] varchar COLLATE Latin1_General_100_BIN2_UTF8, [qty] int, [segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sku] int, [store] int, [whId] int
output_eoss_ap	child	input	[id] bigint, [ag] int, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [stocks] float, [store] int
output_gap_noos_availablity	child	input	[id] bigint, [day] date, [noos_count] int, [store] int
output_gap_store_noos_count	child	input	[id] bigint, [noos_count] int, [store] int
output_iss	child	input	[id] bigint, [adj_contri] float, [ag] int, [contri] float, [flag] int, [qty] float, [qty_piv] float, [raw_qty] float, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_seq] int, [store] int, [unbr_qty] float
output_ist_action_required	child	input	[id] bigint, [sku] int, [store] int, [style] int
output_ist_alloc	child	input	[id] bigint, [alloc_outward] int, [alloc_store] int, [alloc_suggested] int, [alloc_ttl] int, [alloc_wh] int, [allocation_type] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute] varchar COLLATE Latin1_General_100_BIN2_UTF8, [inv_wh] int, [iteration_flag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [jit_alloc] int, [outwards] int, [remarks] varchar COLLATE Latin1_General_100_BIN2_UTF8, [reserve_qty] int, [ros] float, [segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sku] int, [store] int, [style] int
output_noos	child	input	[style] int, [override] BIT, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8
output_od_override_faq	child	input	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute5] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute6] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute7] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute8] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute9] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [period] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [reason] varchar COLLATE Latin1_General_100_BIN2_UTF8, [rev_contri] float, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
output_od_segmentation	child	input	[id] bigint, [ag] int, [avg_no_of_style_live] float, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel_rev_contri] float, [final_store_rev_contri] float, [forecast_days] int, [initial_store_rev_contri] float, [override_resolution_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [period] int, [raw_live_days] float, [rev_per_live_day] float, [rev_per_live_days_per_style] float, [revenue] float, [segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] int, [store_override_rev_contri] float
output_otb_drop_style_buy	child	input	[id] bigint, [ag] int, [drop_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [quantity] int, [store] int, [style] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_depth_range] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8
output_otb_drops	child	input	[id] bigint, [ag] int, [drop1_contri] float, [drop1_depth_per_style] int, [drop2_depth_per_style] int, [drop2_options] int, [drop2_qty] int, [final_drop1_options] int, [final_drop1_qty] int, [final_plano_qty] int, [final_qty] int, [initial_drop1_options] int, [initial_plano_qty] int, [interim_drop1_qty] int, [min_depth] int, [revised_drop1_qty] int, [revised_drop2_qty] int, [store] int, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8
output_otb_store_buy	child	input	[id] bigint, [ag] int, [options] int, [period] int, [quantity] int, [store] int
output_ow	child	input	[id] bigint, [actual_max_qty_per_style] int, [ag] int, [asp] float, [calc_qty_per_style] float, [crctd_max_qty_per_style] float, [exit_flag] int, [final_width] int, [initial_buy_width] int, [min_qty_per_style] int, [otb_qty] float, [period] int, [prev_season_width] int, [redist_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [rev_otb_qty] float, [rev_qty_per_style] float, [store] int
output_planogram	child	input	[id] bigint, [attribute] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [final_options] int, [final_qty] int, [final_size_set] int, [initial_options] int, [initial_qty] int, [initial_size_set] int, [min_display_options] int, [store] int
output_reordering_qty	child	input	[id] bigint, [closing_date] date, [closing_store_stock] int, [closing_wh_stock] int, [cover_end_date] date, [inwards_after_lead_time] int, [online_reservation_in_lead_time] int, [reorder_qty] int, [reorder_style_theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sku] int, [style] int, [target_sales_at_store] int
output_style_wise_to_size_wise_buy	child	input	[id] bigint, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [qty] int, [remark] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style] int
r_discounting_output	child	output	[id] bigint, [actual_wh_stock] int, [age] int, [ageing_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [current_discount] float, [day] date, [discount_recommendation] varchar COLLATE Latin1_General_100_BIN2_UTF8, [doh] int, [final_discount_action] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [health_status] varchar COLLATE Latin1_General_100_BIN2_UTF8, [live_days] int, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [max_discount] float, [number_of_stores] int, [qty_sold] int, [raw_live_days] int, [raw_qty_sold] int, [raw_ros] float, [remarks] varchar COLLATE Latin1_General_100_BIN2_UTF8, [ros_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [seasonType] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sell_through] float, [sell_through_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [sku_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_stock] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [suggested_discount_action] varchar COLLATE Latin1_General_100_BIN2_UTF8, [true_lifecycle] int, [true_ros] float, [wh_stock] int
r_inv_sal_style_day	child	output	[id] bigint, [area] int, [brand_id] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_type] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category_id] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [cogs] decimal, [day] date, [disc] decimal, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [mrp] float, [net_revenue] decimal, [online] BIT, [qty] decimal, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [returns] decimal, [revenue] decimal, [sales_qty] decimal, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_id] int, [style_id] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_key] int, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory_id] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_inv_sal_style_day_temp	child	output	[id] bigint, [area] float, [brand_id] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_type] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category_id] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [cogs] float, [day] date, [disc] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [mrp] float, [net_revenue] float, [online] BIT, [qty] float, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [returns] float, [revenue] float, [sales_qty] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_id] int, [style_id] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_key] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory_id] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_otb_drop_output	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [diff] bigint, [final_drop1_options] float, [final_drop1_qty] float, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [initial_drop1_options] float, [initial_drop1_qty] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_otb_output	child	output	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_stock] int, [final_buy_qty] int, [final_buy_width] int, [final_store_rev_contri_eoss] float, [final_store_rev_contri_fp] float, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [historical_discount_value] float, [historical_sales_qty] int, [historical_sales_revenue] float, [ideal_width] float, [lt_correction_factor] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [moq_adjusted_buy_qty] int, [potential_width] int, [pricebucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [projected_revenue_eoss] float, [projected_revenue_fp] float, [projected_sales_qty] float, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [relevant_discount_value] float, [relevant_sales_qty] int, [relevant_sales_revenue] float, [relevant_width] int, [rev_per_live_day_eoss] float, [rev_per_live_day_fp] float, [rev_per_live_days_per_style_eoss] float, [rev_per_live_days_per_style_fp] float, [size_set_width] int, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_name] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_target_revenue_eoss] float, [store_target_revenue_fp] float, [str_adjusted_buy_qty] int, [style_potential] int, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [unbroken_sales_qty] int, [unbroken_sales_revenue] float, [unliquidated_discount_value] float, [unliquidated_unbroken_sales_qty] int, [unliquidated_unbroken_sales_revenue] float, [width_before_moq] int, [width_from_moq] int, [is_new_store] int
r_otb_step_wise_output	child	output	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute5] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute6] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute7] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute8] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute9] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute_key] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [hist_discount] float, [hist_options] bigint, [hist_revenue] float, [hist_sales] float, [initial_options] int, [initial_qty] float, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [moq_adjusted_options] int, [moq_adjusted_qty] int, [planned_options] int, [planned_sales] float, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_set_adjusted_options] int, [size_set_adjusted_qty] int, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [str_adjusted_options] int, [str_adjusted_qty] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8, [is_new_store] int
r_otb_str_output	child	output	[id] bigint, [buy_qty] float, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [eoss_qty] float, [full_price_qty] float, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [returns_percent] float, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_otb_style_output	child	output	[id] bigint, [aop_revenue] float, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [buy_quantity] int, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [depth_range] varchar COLLATE Latin1_General_100_BIN2_UTF8, [drop_level] varchar COLLATE Latin1_General_100_BIN2_UTF8, [drop_quantity] int, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_ag	child	output	[id] bigint, [ag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute5] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute6] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute7] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute8] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute9] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [is_live] BIT, [is_pruned] BIT, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_ap	child	output	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute10] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute3] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute4] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute5] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute6] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute7] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute8] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute9] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [stocks] int, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [theme] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_depletion	child	output	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_inventory] int, [ean] varchar COLLATE Latin1_General_100_BIN2_UTF8, [end_date] date, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [online_reservation_achieved] int, [online_reservation_required] int, [opening_inventory] int, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [rem_wh_stock] int, [ros] float, [sales] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_id] int, [store_inwards] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_id] int, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [wh_dispatch] int, [wh_inwards] int
r_output_depletion_style	child	output	[id] bigint, [attribute1] varchar COLLATE Latin1_General_100_BIN2_UTF8, [attribute2] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_inventory] int, [end_date] date, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [online_reservation_achieved] varchar COLLATE Latin1_General_100_BIN2_UTF8, [online_reservation_required] varchar COLLATE Latin1_General_100_BIN2_UTF8, [opening_inventory] int, [post_depletion_health] varchar COLLATE Latin1_General_100_BIN2_UTF8, [pre_depletion_health] varchar COLLATE Latin1_General_100_BIN2_UTF8, [price_bucket] varchar COLLATE Latin1_General_100_BIN2_UTF8, [rem_wh_stock] int, [ros] float, [sales] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_inwards] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [week_end] date, [week_start] date, [wh_dispatch] int, [wh_inwards] int, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_dist_parent_alloc_output	child	output	[id] bigint, [alloc_ttl] int, [alloc_wh] int, [allocation_type] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [ean] varchar COLLATE Latin1_General_100_BIN2_UTF8, [final_ros] float, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [goods_in_transit] int, [initial_wh_qty] int, [inv_wh] int, [ist_in_transit] int, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [online_sales_reserve_qty] int, [open_orders] int, [outwards] int, [period_one_sales] int, [period_three_sales] int, [period_two_sales] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [remarks] varchar COLLATE Latin1_General_100_BIN2_UTF8, [repl_reserve_qty] int, [required_qty] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_stock] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [suggested_alloc] int
r_output_dist_remarks	child	output	[id] bigint, [alloc_store] int, [alloc_suggested] int, [alloc_ttl] int, [alloc_wh] int, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [description] varchar COLLATE Latin1_General_100_BIN2_UTF8, [final_ros] float, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [initial_store_stock] int, [initial_wh_qty] int, [inv_wh] int, [ist_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [online_reserved_stock] int, [outwards] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [remarks] varchar COLLATE Latin1_General_100_BIN2_UTF8, [repl_reserved_stock] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size] varchar COLLATE Latin1_General_100_BIN2_UTF8, [size_group] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
r_output_dist_store_summary	child	output	[id] bigint, [alloc_ttl] int, [allocation] int, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [channel] varchar COLLATE Latin1_General_100_BIN2_UTF8, [class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [closing_stock] int, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [git_open_orders_qty] int, [initial_wh_inv] int, [is_post_healthy] BIT, [is_pre_healthy] BIT, [is_top_seller] BIT, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [no_of_pivotals] int, [post_counts] int, [pre_counts] int, [psa_benchmark] float, [pullback] int, [region] varchar COLLATE Latin1_General_100_BIN2_UTF8, [remaining_wh_inv] int, [replenishment] int, [season] varchar COLLATE Latin1_General_100_BIN2_UTF8, [segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [stocks] int, [store] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_class] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_cluster] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [store_inventory] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [style_tag] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8, [suggested_dispatch] int
r_output_gap_brand_grading	child	output	[id] bigint, [brand] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_grading] varchar COLLATE Latin1_General_100_BIN2_UTF8, [brand_segment] varchar COLLATE Latin1_General_100_BIN2_UTF8, [category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [discount] float, [gender] varchar COLLATE Latin1_General_100_BIN2_UTF8, [iris_grading] varchar COLLATE Latin1_General_100_BIN2_UTF8, [master_category] varchar COLLATE Latin1_General_100_BIN2_UTF8, [mrp_sales] float, [revenue] float, [stores_live] int, [style_code] varchar COLLATE Latin1_General_100_BIN2_UTF8, [subcategory] varchar COLLATE Latin1_General_100_BIN2_UTF8
